,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1101,2019-01-07,7652.804398168395,-1375.9607454308102,8786.132951684014,7652.804398168395,7652.804398168395,-3975.712979179213,-3975.712979179213,-3975.712979179213,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003014294,111.7015003014294,111.7015003014294,-633.2684524086422,-633.2684524086422,-633.2684524086422,0.0,0.0,0.0,3677.091418989182
1102,2019-01-08,7653.1798827868,-2093.5825129765203,7877.847689415195,7653.1798827868,7653.1798827868,-4851.7205909154345,-4851.7205909154345,-4851.7205909154345,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661748089,-656.6726661748089,-656.6726661748089,-740.901897668626,-740.901897668626,-740.901897668626,0.0,0.0,0.0,2801.459291871365
1103,2019-01-09,7653.555367405204,-1580.5319519696104,8627.518485790039,7653.555367405204,7653.555367405204,-4366.044781743784,-4366.044781743784,-4366.044781743784,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812356932,-61.55397812356932,-61.55397812356932,-850.3447765482151,-850.3447765482151,-850.3447765482151,0.0,0.0,0.0,3287.51058566142
1104,2019-01-10,7653.93085202361,-1871.9817988514458,8323.853066936874,7653.93085202361,7653.930852270383,-4441.653179445332,-4441.653179445332,-4441.653179445332,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.1178355244412,-28.1178355244412,-28.1178355244412,-959.3893168488897,-959.3893168488897,-959.3893168488897,0.0,0.0,0.0,3212.277672578278
1105,2019-01-11,7654.306336642015,-1905.2904073007162,7953.998347052283,7654.306336642015,7654.306337433779,-4643.664442414555,-4643.664442414555,-4643.664442414555,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157219146,-123.75732157219146,-123.75732157219146,-1065.7610937703641,-1065.7610937703641,-1065.7610937703641,0.0,0.0,0.0,3010.6418942274595
1106,2019-01-12,7654.68182126042,-1585.8812831401785,8668.582080297949,7654.681820752969,7654.681823382155,-4254.953229102173,-4254.953229102173,-4254.953229102173,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720808524,366.36258720808524,366.36258720808524,-1167.1697892382588,-1167.1697892382588,-1167.1697892382588,0.0,0.0,0.0,3399.728592158247
1107,2019-01-13,7655.057305878825,-1666.4996010951015,8336.044762029282,7655.0573046361005,7655.057309594377,-4323.469416123081,-4323.469416123081,-4323.469416123081,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138861039,392.0377138861039,392.0377138861039,-1261.361102937184,-1261.361102937184,-1261.361102937184,0.0,0.0,0.0,3331.587889755744
1108,2019-01-14,7655.43279049723,-2045.7402685472086,8019.238765324398,7655.4327882961215,7655.432795218732,-4688.613092223505,-4688.613092223505,-4688.613092223505,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030087261,111.70150030087261,111.70150030087261,-1346.168565452377,-1346.168565452377,-1346.168565452377,0.0,0.0,0.0,2966.8196982737245
1109,2019-01-15,7655.808275115635,-2975.7689931580057,7199.789203860169,7655.8082716226,7655.808281206249,-5530.382688420405,-5530.382688420405,-5530.382688420405,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661751811,-656.6726661751811,-656.6726661751811,-1419.5639951732244,-1419.5639951732244,-1419.5639951732244,0.0,0.0,0.0,2125.42558669523
1110,2019-01-16,7656.183759734041,-2348.665914315581,7855.391739297918,7656.183755388694,7656.183766828386,-4995.405368931182,-4995.405368931182,-4995.405368931182,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812344561,-61.55397812344561,-61.55397812344561,-1479.7053637357362,-1479.7053637357362,-1479.7053637357362,0.0,0.0,0.0,2660.7783908028587
1111,2019-01-17,7656.559244352446,-2477.2720309133056,7147.60208411759,7656.559238827341,7656.559253772746,-5007.2447519722255,-5007.2447519722255,-5007.2447519722255,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524250413,-28.117835524250413,-28.117835524250413,-1524.9808893759741,-1524.9808893759741,-1524.9808893759741,0.0,0.0,0.0,2649.31449238022
1112,2019-01-18,7656.934728970851,-2621.4942338797523,7596.459357590937,7656.934721982023,7656.934741012097,-5131.95161101645,-5131.95161101645,-5131.95161101645,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157241038,-123.75732157241038,-123.75732157241038,-1554.0482623720393,-1554.0482623720393,-1554.0482623720393,0.0,0.0,0.0,2524.9831179544008
1113,2019-01-19,7657.310213589255,-2009.97826680534,8095.66105495677,7657.310204987139,7657.310227919783,-4653.651459603988,-4653.651459603988,-4653.651459603988,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872096695,366.3625872096695,366.3625872096695,-1565.8680197416566,-1565.8680197416566,-1565.8680197416566,0.0,0.0,0.0,3003.658753985267
1114,2019-01-20,7657.685698207661,-1998.8131448285146,8077.4224589669375,7657.6856879887355,7657.685715697735,-4621.838537921506,-4621.838537921506,-4621.838537921506,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138856426,392.0377138856426,392.0377138856426,-1559.730224735149,-1559.730224735149,-1559.730224735149,0.0,0.0,0.0,3035.8471602861546
1115,2019-01-21,7658.061182826066,-2532.192437994618,7853.799562068815,7658.061171416237,7658.061202875976,-4877.718293741194,-4877.718293741194,-4877.718293741194,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030182806,111.70150030182806,111.70150030182806,-1535.2737669710225,-1535.2737669710225,-1535.2737669710225,0.0,0.0,0.0,2780.342889084872
1116,2019-01-22,7658.436667444471,-2922.4430841235267,7272.029779706454,7658.436653669405,7658.436690359025,-5603.316470503731,-5603.316470503731,-5603.316470503731,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750682,-656.6726661750682,-656.6726661750682,-1492.4977772566622,-1492.4977772566622,-1492.4977772566622,0.0,0.0,0.0,2055.1201969407402
1117,2019-01-23,7658.8121520628765,-1955.5660990935924,7627.7253479293695,7658.812136690143,7658.812177510664,-4947.46484790869,-4947.46484790869,-4947.46484790869,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812242757,-61.55397812242757,-61.55397812242757,-1431.7648427142624,-1431.7648427142624,-1431.7648427142624,0.0,0.0,0.0,2711.3473041541865
1118,2019-01-24,7659.187636681282,-2182.1078007276174,7996.009104430399,7659.187619321131,7659.187664736728,-4836.059770505153,-4836.059770505153,-4836.059770505153,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835525210314,-28.117835525210314,-28.117835525210314,-1353.7959079079426,-1353.7959079079426,-1353.7959079079426,0.0,0.0,0.0,2823.127866176129
1119,2019-01-25,7659.563121299686,-2123.6998213744505,8134.716968690567,7659.563101781133,7659.563152052617,-4837.560299789237,-4837.560299789237,-4837.560299789237,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157262931,-123.75732157262931,-123.75732157262931,-1259.6569511446069,-1259.6569511446069,-1259.6569511446069,0.0,0.0,0.0,2822.0028215104485
1120,2019-01-26,7659.9386059180915,-1599.425111181469,8462.809067024085,7659.938585191505,7659.938639323593,-4238.521166670924,-4238.521166670924,-4238.521166670924,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872082279,366.3625872082279,366.3625872082279,-1150.7377268071514,-1150.7377268071514,-1150.7377268071514,0.0,0.0,0.0,3421.4174392471677
1121,2019-01-27,7660.314090536496,-1967.3367019027644,9020.02541994246,7660.314068571706,7660.31412630133,-4090.83137247779,-4090.83137247779,-4090.83137247779,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138859468,392.0377138859468,392.0377138859468,-1028.7230592917365,-1028.7230592917365,-1028.7230592917365,0.0,0.0,0.0,3569.4827180587063
1122,2019-01-28,7660.689575154902,-1835.2483466147037,8686.91334887944,7660.689551582186,7660.689613961623,-4238.001883692575,-4238.001883692575,-4238.001883692575,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030127114,111.70150030127114,111.70150030127114,-895.557356921846,-895.557356921846,-895.557356921846,0.0,0.0,0.0,3422.687691462327
1123,2019-01-29,7661.065059773307,-2111.5722422363233,7571.094783682486,7661.065032925294,7661.065101076521,-4864.221873641548,-4864.221873641548,-4864.221873641548,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661749552,-656.6726661749552,-656.6726661749552,-753.4031803945928,-753.4031803945928,-753.4031803945928,0.0,0.0,0.0,2796.8431861317595
1124,2019-01-30,7661.440544391711,-1525.8491020071774,8627.412036735983,7661.440515629935,7661.440588448879,-4120.294850844879,-4120.294850844879,-4120.294850844879,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812499665,-61.55397812499665,-61.55397812499665,-604.5948456478823,-604.5948456478823,-604.5948456478823,0.0,0.0,0.0,3541.1456935468323
1125,2019-01-31,7661.816029010117,-1398.1145629030598,8641.955421909894,7661.815998096496,7661.8160766448855,-3933.852024438803,-3933.852024438803,-3933.852024438803,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.1178355236729,-28.1178355236729,-28.1178355236729,-451.5881618431296,-451.5881618431296,-451.5881618431296,0.0,0.0,0.0,3727.964004571314
1126,2019-02-01,7662.1915136285215,-1279.108278399079,8658.793535982857,7662.191480756937,7662.191566218796,-3874.810846997269,-3874.810846997269,-3874.810846997269,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157180663,-123.75732157180663,-123.75732157180663,-296.90749835346253,-296.90749835346253,-296.90749835346253,0.0,0.0,0.0,3787.3806666312526
1127,2019-02-02,7662.566998246927,-932.9267095201816,9345.196058521666,7662.566963574614,7662.567055151307,-3230.874877765073,-3230.874877765073,-3230.874877765073,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720884393,366.36258720884393,366.36258720884393,-143.09143790191612,-143.09143790191612,-143.09143790191612,0.0,0.0,0.0,4431.692120481854
1128,2019-02-03,7662.942482865333,-498.66750788101507,9653.919952744925,7662.942445926812,7662.942542433486,-3054.7466179391477,-3054.7466179391477,-3054.7466179391477,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388568236,392.03771388568236,392.03771388568236,7.361695247170214,7.361695247170214,7.361695247170214,0.0,0.0,0.0,4608.195864926185
1129,2019-02-04,7663.3179674837365,-104.25917466919991,9771.988026095041,7663.31792793859,7663.3180298049865,-3190.397383147286,-3190.397383147286,-3190.397383147286,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030065777,111.70150030065777,111.70150030065777,152.04714362405645,152.04714362405645,152.04714362405645,0.0,0.0,0.0,4472.920584336451
1130,2019-02-05,7663.693452102142,-1114.6698133195102,8974.402245151936,7663.6934102467185,7663.693518102183,-3822.114087621604,-3822.114087621604,-3822.114087621604,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661748424,-656.6726661748424,-656.6726661748424,288.7046056252387,288.7046056252387,288.7046056252387,0.0,0.0,0.0,3841.579364480538
1131,2019-02-06,7664.068936720548,-613.0797550753393,9506.529791113724,7664.068893112664,7664.069006788683,-3100.434491800383,-3100.434491800383,-3100.434491800383,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812577049,-61.55397812577049,-61.55397812577049,415.2655133973877,415.2655133973877,415.2655133973877,0.0,0.0,0.0,4563.634444920164
1132,2019-02-07,7664.444421338952,44.91839633922055,9585.764432926087,7664.444374663871,7664.444495998076,-2952.3682616543724,-2952.3682616543724,-2952.3682616543724,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.1178355246328,-28.1178355246328,-28.1178355246328,529.8956009422609,529.8956009422609,529.8956009422609,0.0,0.0,0.0,4712.0761596845805
1133,2019-02-08,7664.819905957358,-417.03003200570674,9589.769952011284,7664.8198568717735,7664.819983268513,-2946.871564437212,-2946.871564437212,-2946.871564437212,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157202555,-123.75732157202555,-123.75732157202555,631.0317842068137,631.0317842068137,631.0317842068137,0.0,0.0,0.0,4717.948341520147
1134,2019-02-09,7665.195390575762,524.3762436514164,10560.518889690511,7665.195338674162,7665.195473902588,-2370.3709207570496,-2370.3709207570496,-2370.3709207570496,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720946,366.36258720946,366.36258720946,717.4125191054909,717.4125191054909,717.4125191054909,0.0,0.0,0.0,5294.824469818712
1135,2019-02-10,7665.5708751941675,258.4425206160878,10339.288457059758,7665.570819150408,7665.570962474365,-2274.0073455435067,-2274.0073455435067,-2274.0073455435067,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388541793,392.03771388541793,392.03771388541793,788.1009676430756,788.1009676430756,788.1009676430756,0.0,0.0,0.0,5391.563529650661
1136,2019-02-11,7665.946359812573,95.34899706453803,9972.6433927092,7665.946301529773,7665.946450199473,-2499.944044465725,-2499.944044465725,-2499.944044465725,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003017263,111.7015003017263,111.7015003017263,842.5004823045492,842.5004823045492,842.5004823045492,0.0,0.0,0.0,5166.002315346848
1137,2019-02-12,7666.321844430978,-567.1753681160735,9631.610852151482,7666.321783909136,7666.321934974001,-3230.4565832706676,-3230.4565832706676,-3230.4565832706676,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661752145,-656.6726661752145,-656.6726661752145,880.3621099765477,880.3621099765477,880.3621099765477,0.0,0.0,0.0,4435.86526116031
1138,2019-02-13,7666.697329049383,-385.9988199392153,9823.401036479378,7666.697265885082,7666.697423227551,-2613.9159912593223,-2613.9159912593223,-2613.9159912593223,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812475251,-61.55397812475251,-61.55397812475251,901.7840139374306,901.7840139374306,901.7840139374306,0.0,0.0,0.0,5052.781337790061
1139,2019-02-14,7667.072813667789,12.329172912961125,10059.189221362207,7667.0727466175995,7667.07291127667,-2575.0609517649386,-2575.0609517649386,-2575.0609517649386,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552444201,-28.11783552444201,-28.11783552444201,907.2029108315035,907.2029108315035,907.2029108315035,0.0,0.0,0.0,5092.011861902851
1140,2019-02-15,7667.448298286193,52.04237597671077,10132.512226678266,7667.448228508368,7667.448399404958,-2680.525534662775,-2680.525534662775,-2680.525534662775,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157106863,-123.75732157106863,-123.75732157106863,897.3778139802939,897.3778139802939,897.3778139802939,0.0,0.0,0.0,4986.922763623417
1141,2019-02-16,7667.823782904598,799.2148406344338,10812.264701653121,7667.823708120166,7667.82388813243,-2214.4168799164477,-2214.4168799164477,-2214.4168799164477,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872078971,366.3625872078971,366.3625872078971,873.3665599476554,873.3665599476554,873.3665599476554,0.0,0.0,0.0,5453.40690298815
1142,2019-02-17,7668.199267523003,644.6205818530831,10503.812930611388,7668.199188703495,7668.199375658828,-2225.612545879403,-2225.612545879403,-2225.612545879403,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138855252,392.0377138855252,392.0377138855252,836.495767307072,836.495767307072,836.495767307072,0.0,0.0,0.0,5442.5867216436
1143,2019-02-18,7668.574752141409,147.2317736718672,10466.380137627099,7668.574669348501,7668.574863232192,-2554.119495991846,-2554.119495991846,-2554.119495991846,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030111287,111.70150030111287,111.70150030111287,788.3250307790414,788.3250307790414,788.3250307790414,0.0,0.0,0.0,5114.455256149562
1144,2019-02-19,7668.950236759814,-495.7808177947144,9545.615536432462,7668.950149749672,7668.950351588655,-3380.2124067130953,-3380.2124067130953,-3380.2124067130953,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661751015,-656.6726661751015,-656.6726661751015,730.606286534007,730.606286534007,730.606286534007,0.0,0.0,0.0,4288.737830046719
1145,2019-02-20,7669.325721378219,-440.1437964075585,9553.365567002093,7669.325630680657,7669.325839987068,-2850.46061289772,-2850.46061289772,-2850.46061289772,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812373442,-61.55397812373442,-61.55397812373442,665.2393922980156,665.2393922980156,665.2393922980156,0.0,0.0,0.0,4818.865108480499
1146,2019-02-21,7669.701205996624,-165.34502126556407,9858.654837558852,7669.701113190121,7669.701327241336,-2888.038816183857,-2888.038816183857,-2888.038816183857,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524251223,-28.117835524251223,-28.117835524251223,594.2250464123949,594.2250464123949,594.2250464123949,0.0,0.0,0.0,4781.662389812767
1147,2019-02-22,7670.076690615029,-318.122555708444,9642.47053597789,7670.0765948452645,7670.076814708542,-3058.2871272182592,-3058.2871272182592,-3058.2871272182592,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157259763,-123.75732157259763,-123.75732157259763,519.6162214263394,519.6162214263394,519.6162214263394,0.0,0.0,0.0,4611.78956339677
1148,2019-02-23,7670.452175233434,-31.353968946717632,10082.47961107829,7670.452076672695,7670.4523024590635,-2644.3141308021072,-2644.3141308021072,-2644.3141308021072,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872085131,366.3625872085131,366.3625872085131,443.46930906137993,443.46930906137993,443.46930906137993,0.0,0.0,0.0,5026.138044431327
1149,2019-02-24,7670.82765985184,-400.7055563850999,10089.17709339336,7670.827556311609,7670.827792079733,-2694.3121488745173,-2694.3121488745173,-2694.3121488745173,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138858295,392.0377138858295,392.0377138858295,367.7961643116541,367.7961643116541,367.7961643116541,0.0,0.0,0.0,4976.515510977322
1150,2019-02-25,7671.203144470244,-668.2816613499286,9745.806352121066,7671.203038824637,7671.203281515192,-3047.926329235105,-3047.926329235105,-3047.926329235105,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030055608,111.70150030055608,111.70150030055608,294.51819753633896,294.51819753633896,294.51819753633896,0.0,0.0,0.0,4623.276815235139
1151,2019-02-26,7671.57862908865,-1554.1451613833572,8770.941873113174,7671.578522098616,7671.578770243923,-3885.395097227254,-3885.395097227254,-3885.395097227254,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661754554,-656.6726661754554,-656.6726661754554,225.42359602020215,225.42359602020215,225.42359602020215,0.0,0.0,0.0,3786.1835318613957
1152,2019-02-27,7671.954113707055,-822.3582205013901,9474.944338289752,7671.954004870512,7671.954259182386,-3353.5713425263343,-3353.5713425263343,-3353.5713425263343,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812450826,-61.55397812450826,-61.55397812450826,162.12866267017438,162.12866267017438,162.12866267017438,0.0,0.0,0.0,4318.382771180721
1153,2019-02-28,7672.329598325459,-1007.4000038440169,9256.528513783142,7672.3294848399655,7672.329748280891,-3376.2197205939647,-3376.2197205939647,-3376.2197205939647,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835523864496,-28.117835523864496,-28.117835523864496,106.04414200190014,106.04414200190014,106.04414200190014,0.0,0.0,0.0,4296.109877731495
1154,2019-03-01,7672.705082943865,-773.9247479887771,9021.439697483871,7672.704964969616,7672.705235641277,-3519.5560829922197,-3519.5560829922197,-3519.5560829922197,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157164072,-123.75732157164072,-123.75732157164072,58.34726565142133,58.34726565142133,58.34726565142133,0.0,0.0,0.0,4153.148999951645
1155,2019-03-02,7673.0805675622705,-204.8693594942944,9581.148069282757,7673.080444453076,7673.080723784009,-3067.823344726261,-3067.823344726261,-3067.823344726261,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872091291,366.3625872091291,366.3625872091291,19.960095136610224,19.960095136610224,19.960095136610224,0.0,0.0,0.0,4605.2572228360095
1156,2019-03-03,7673.456052180675,-549.7500688354489,10008.631368064187,7673.455926465319,7673.456214110871,-3070.573740511642,-3070.573740511642,-3070.573740511642,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138861337,392.0377138861337,392.0377138861337,-8.465427325775156,-8.465427325775156,-8.465427325775156,0.0,0.0,0.0,4602.882311669033
1157,2019-03-04,7673.83153679908,-230.2011619204861,9414.73337168184,7673.8314072965795,7673.831703456038,-3369.000010773237,-3369.000010773237,-3369.000010773237,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150029999922,111.70150029999922,111.70150029999922,-26.55548400123626,-26.55548400123626,-26.55548400123626,0.0,0.0,0.0,4304.831526025842
1158,2019-03-05,7674.207021417485,-1678.9735617737563,8901.476733383091,7674.206890261978,7674.207193104594,-4145.034078311034,-4145.034078311034,-4145.034078311034,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661744458,-656.6726661744458,-656.6726661744458,-34.215385064588105,-34.215385064588105,-34.215385064588105,0.0,0.0,0.0,3529.1729431064505
1159,2019-03-06,7674.58250603589,-696.9213142504896,9410.865138327532,7674.582370587101,7674.582682651479,-3547.3236945776107,-3547.3236945776107,-3547.3236945776107,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978124387875,-61.553978124387875,-61.553978124387875,-31.623689381222672,-31.623689381222672,-31.623689381222672,0.0,0.0,0.0,4127.2588114582795
1160,2019-03-07,7674.957990654296,-945.1371482177777,9184.28768218191,7674.957851139992,7674.958172198368,-3501.4835953536,-3501.4835953536,-3501.4835953536,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524824393,-28.117835524824393,-28.117835524824393,-19.219732756775084,-19.219732756775084,-19.219732756775084,0.0,0.0,0.0,4173.474395300696
1161,2019-03-08,7675.3334752727005,-643.5455455443431,9377.971018414226,7675.333330373071,7675.333663942112,-3575.5883632001774,-3575.5883632001774,-3575.5883632001774,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157185965,-123.75732157185965,-123.75732157185965,2.314985443682041,2.314985443682041,2.314985443682041,0.0,0.0,0.0,4099.745112072524
1162,2019-03-09,7675.708959891106,-480.21540905875133,9698.89554444986,7675.708811205549,7675.709152577326,-3055.7024800405106,-3055.7024800405106,-3055.7024800405106,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720877703,366.36258720877703,366.36258720877703,32.08095982271254,32.08095982271254,32.08095982271254,0.0,0.0,0.0,4620.0064798505955
1163,2019-03-10,7676.084444509511,-382.1083395507178,9745.30640703148,7676.084292666095,7676.0846399333,-2993.118658819757,-2993.118658819757,-2993.118658819757,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138862409,392.0377138862409,392.0377138862409,68.98965436600248,68.98965436600248,68.98965436600248,0.0,0.0,0.0,4682.965785689754
1164,2019-03-11,7676.4599291279155,-482.02327891682273,9352.156499802939,7676.459771582529,7676.4601301387875,-3230.6480652079495,-3230.6480652079495,-3230.6480652079495,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030101125,111.70150030101125,111.70150030101125,111.79646156303978,111.79646156303978,111.79646156303978,0.0,0.0,0.0,4445.811863919966
1165,2019-03-12,7676.835413746321,-1487.0690817162886,8707.382738587792,7676.835253294087,7676.835618870716,-3951.68196678116,-3951.68196678116,-3951.68196678116,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661747997,-656.6726661747997,-656.6726661747997,159.13672646563958,159.13672646563958,159.13672646563958,0.0,0.0,0.0,3725.153446965161
1166,2019-03-13,7677.210898364726,-964.5423971103862,9765.907182112978,7677.210734974166,7677.211108103013,-3306.1361477211967,-3306.1361477211967,-3306.1361477211967,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812426749,-61.55397812426749,-61.55397812426749,209.56385747507122,209.56385747507122,209.56385747507122,0.0,0.0,0.0,4371.074750643529
1167,2019-03-14,7677.586382983131,-629.2427856401408,9367.657699858632,7677.58621500624,7677.586598140809,-3220.675350111064,-3220.675350111064,-3220.675350111064,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835525784297,-28.117835525784297,-28.117835525784297,261.5885124867215,261.5885124867215,261.5885124867215,0.0,0.0,0.0,4456.911032872067
1168,2019-03-15,7677.961867601537,-602.073840699646,9845.70105146636,7677.961692609862,7677.962086652696,-3264.1855060756907,-3264.1855060756907,-3264.1855060756907,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157234694,-123.75732157234694,-123.75732157234694,313.7178425686564,313.7178425686564,313.7178425686564,0.0,0.0,0.0,4413.776361525846
1169,2019-03-16,7678.337352219941,-149.58305878372755,10014.100338782278,7678.337174100912,7678.337575658294,-2723.289644572422,-2723.289644572422,-2723.289644572422,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720927174,366.36258720927174,366.36258720927174,364.493795290307,364.493795290307,364.493795290307,0.0,0.0,0.0,4955.047707647519
1170,2019-03-17,7678.712836838346,-80.95866376079489,9918.735180723648,7678.712653095257,7678.713064527828,-2649.5787879954014,-2649.5787879954014,-2649.5787879954014,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138859765,392.0377138859765,392.0377138859765,412.52952519062234,412.52952519062234,412.52952519062234,0.0,0.0,0.0,5029.134048842945
1171,2019-03-18,7679.088321456752,-207.45878096103033,9338.120259207484,7679.088133219734,7679.088553377069,-2885.901498739998,-2885.901498739998,-2885.901498739998,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030039781,111.70150030039781,111.70150030039781,456.54302803160493,456.54302803160493,456.54302803160493,0.0,0.0,0.0,4793.186822716754
1172,2019-03-19,7679.463806075157,-502.20725245934716,9436.225026065562,7679.463613494835,7679.464042208926,-3615.431487080897,-3615.431487080897,-3615.431487080897,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661746867,-656.6726661746867,-656.6726661746867,495.3872061657899,495.3872061657899,495.3872061657899,0.0,0.0,0.0,4064.0323189942596
1173,2019-03-20,7679.839290693562,-364.929567036401,9518.786394823117,7679.839093050876,7679.839530798287,-2987.624323388243,-2987.624323388243,-2987.624323388243,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812324945,-61.55397812324945,-61.55397812324945,528.0756818070072,528.0756818070072,528.0756818070072,0.0,0.0,0.0,4692.214967305319
1174,2019-03-21,7680.214775311966,-330.41050643078444,9930.44100327986,7680.214574406004,7680.215019232514,-2928.4600626201277,-2928.4600626201277,-2928.4600626201277,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835525397574,-28.117835525397574,-28.117835525397574,553.8037999772706,553.8037999772706,553.8037999772706,0.0,0.0,0.0,4751.754712691838
1175,2019-03-22,7680.590259930372,-86.4160096515846,9445.97409182823,7680.590054861589,7680.590507122276,-3005.9389487998083,-3005.9389487998083,-3005.9389487998083,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157256587,-123.75732157256587,-123.75732157256587,571.9643998447577,571.9643998447577,571.9643998447577,0.0,0.0,0.0,4674.651311130563
1176,2019-03-23,7680.965744548777,-282.87943712796636,10361.504142630405,7680.965535389183,7680.965997067599,-2505.6253616340173,-2505.6253616340173,-2505.6253616340173,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872089196,366.3625872089196,366.3625872089196,582.1580782290636,582.1580782290636,582.1580782290636,0.0,0.0,0.0,5175.34038291476
